OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|UNKNOWN_FK|ZCA_KPI|KPI_ID|zca_kpi|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI|KPI_ID|zca_kpi|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI|KPI_ID|zca_kpi|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI_DAILY_VALUES|KPI_ID|zca_kpi|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI_HISTORY|KPI_ID|zca_kpi|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI_HISTORY|KPI_EVENT_ID|zca_kpi_history_metadata|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI_HISTORY_METADATA|KPI_ID|zca_kpi|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_KPI_HISTORY_METADATA|KPI_EVENT_ID|zca_kpi_history_metadata|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_OBJECT_ATTRS|REQUEST_DETAIL_ID|zca_mass_upd_req_details|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQ_ATTRS|MASS_UPD_REQUEST_ID|zca_mass_upd_request|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQ_ATTRS|REQUEST_DETAIL_ID|zca_mass_upd_req_details|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQ_DETAILS|MASS_UPD_REQUEST_ID|zca_mass_upd_request|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQ_DETAILS|REQUEST_DETAIL_ID|zca_mass_upd_req_details|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQ_DETAILS|REQUEST_DETAIL_ID|zca_mass_upd_req_details|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQUEST|MASS_UPD_REQUEST_ID|zca_mass_upd_request|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_MASS_UPD_REQUEST|MASS_UPD_REQUEST_ID|zca_mass_upd_request|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECT_ATTRIBUTES|OBJECT_ID|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVES|OBJECTIVE_OWNER_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVES|GOAL_ID|zca_bp_goals|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVES|OBJECTIVE_ID|zca_objectives|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVES|OBJECTIVE_ID|zca_objectives|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVE_TYPE_DIMS|OBJECTIVE_TYPE_ID|zca_objective_types_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVE_TYPES_B|OBJECTIVE_TYPE_ID|zca_objective_types_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVE_TYPES_B|OBJECTIVE_TYPE_ID|zca_objective_types_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTIVE_TYPES_TL|OBJECTIVE_TYPE_ID|zca_objective_types_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECT_PROPERTIES|LANG_INDEPENDENT_CODE|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECT_RELATIONS|SOURCE_OBJECT_CODE|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTS|LANG_INDEPENDENT_CODE|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTS|OBJECT_TYPE|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTS|OBJECT_ID|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_OBJECTS|SOURCE_OBJECT_CODE|zca_objects|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ORDERS_DSBLD_REVN_FIELDS|ORDER_SETUP_REF_ID|zca_orders_setup_ref_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ORDERS_SETUP_REF_B|ORDER_SETUP_REF_ID|zca_orders_setup_ref_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ORDERS_SETUP_REF_B|ORDER_SETUP_REF_ID|zca_orders_setup_ref_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ORDERS_SETUP_REF_B|ORDER_SETUP_REF_ID|zca_orders_setup_ref_b|UNKNOWN|1
