OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|AR_BPA_AREA_ITEMS|AR_BPA_AREA_ITEMS|ITEM_ID|ar_bpa_items_b|ID|1
FUSION|AR_BPA_AREA_ITEMS|AR_BPA_AREA_ITEMS|DATA_SOURCE_ID|ar_bpa_data_sources_b|ID|1
FUSION|IBY_VALIDATION_VALUES|IBY_VALIDATION_VALUES|VALIDATION_SET_CODE|iby_validation_sets_b|ID|1
FUSION|IBY_VALIDATION_VALUES|IBY_VALIDATION_VALUES|VALIDATION_ASSIGNMENT_ID|iby_val_assignments|ID|1
FUSION|EXM_EXPENSE_ATTENDEES|EXM_EXPENSE_ATTENDEES|NONEMP_ATTENDEE_PARTY_ID|exm_nonemp_attendees|ID|1
FUSION|EXM_EXPENSE_ATTENDEES|EXM_EXPENSE_ATTENDEES|ATTENDEE_PERSON_ID|PER_PERSONS|ID|1
FUSION|IBY_PAYMENT_CODES_TL|IBY_PAYMENT_CODES_TL|PAYMENT_CODE, PAYMENT_CODE_TYPE|iby_payment_codes_b|ID|1
FUSION|IBY_TRXN_CORE|IBY_TRXN_CORE|TRXNMID|iby_trxn_summaries_all|ID|1
FUSION|AR_BPA_ITEMS_B|AR_BPA_ITEMS_B|DATA_SOURCE_ID|ar_bpa_data_sources_b|ID|1
FUSION|AR_BPA_ITEMS_B|AR_BPA_ITEMS_B|SEEDED_APPLICATION_ID|ar_bpa_datasrc_apps_b|ID|1
FUSION|ar_bpa_data_src_params|AR_BPA_ITEMS_B|ITEM_ID|ar_bpa_items_b|ID|1
FUSION|ar_bpa_area_items|AR_BPA_ITEMS_B|ITEM_ID|ar_bpa_items_b|ID|1
FUSION|ar_bpa_template_fields|AR_BPA_ITEMS_B|ITEM_ID|ar_bpa_items_b|ID|1
FUSION|ar_bpa_items_tl|AR_BPA_ITEMS_B|ITEM_ID|ar_bpa_items_b|ID|1
FUSION|ar_bpa_rule_attributes_b|AR_BPA_ITEMS_B|ITEM_ID|ar_bpa_items_b|ID|1
