OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|COLUMNS
FUSION|CZ_MODELS_U3|CZ_MODELS|Unique|"DECODE(""PIM_ITEM_KEY"", null, TO_CHAR(""MODEL_ID""), ""PIM_ITEM_KEY""), DELETED_FLAG"
FUSION|CZ_MODEL_TMP_SESSIONDATA_U1|CZ_MODEL_TMP_SESSIONDATA|Unique|SESSION_ID, WORKSPACE_ID, ROOT_MODEL_ID, ROOT_MODEL_VERSION, REFD_BOM_MODEL_NODE_PATH, SUPL_MREF_NODE_ID, SUPL_MREF_NODE_START_VER
FUSION|CZ_MODEL_TMP_SESSIONDATA_U2|CZ_MODEL_TMP_SESSIONDATA|Unique|SESSION_ID, WORKSPACE_ID, ROOT_MODEL_ID, ROOT_MODEL_VERSION, REFD_BOM_MODEL_NODE_PATH, SUPL_MREF_NODE_ID
FUSION|CZ_RULE_BYTECODES_N1|CZ_RULE_BYTECODES|Non Unique|RULE_ID, START_MODEL_VERSION
FUSION|CZ_RULE_BYTECODES_UK1|CZ_RULE_BYTECODES|Unique|RULE_BYTECODE_ID
FUSION|CZ_RULE_DEPENDENCIES_N1|CZ_RULE_DEPENDENCIES|Non Unique|RULE_ID, START_MODEL_VERSION
FUSION|CZ_RULE_DEPENDENCIES_N2|CZ_RULE_DEPENDENCIES|Non Unique|INVENTORY_ITEM_ID, UDA_ID
FUSION|CZ_RULE_DEPENDENCIES_N3|CZ_RULE_DEPENDENCIES|Non Unique|COMPONENT_ITEM_ID, PARENT_ITEM_ID
FUSION|CZ_RULE_DEPENDENCIES_N4|CZ_RULE_DEPENDENCIES|Non Unique|MODEL_NODE_ID
FUSION|CZ_RULE_DEPENDENCIES_N5|CZ_RULE_DEPENDENCIES|Non Unique|TRANS_ATTR_ID, ITEM_CLASS_ID
FUSION|CZ_RULE_DEPENDENCIES_N6|CZ_RULE_DEPENDENCIES|Non Unique|VALUE_SET_ID
FUSION|CZ_RULE_DEPENDENCIES_N7|CZ_RULE_DEPENDENCIES|Non Unique|VALUE_SET_VALUE_ID
FUSION|CZ_RULE_DEPENDENCIES_U1|CZ_RULE_DEPENDENCIES|Unique|DEPENDENCY_ID
FUSION|CZ_RULES_N1|CZ_RULES|Non Unique|PARENT_FOLDER_ID, RULE_ID
FUSION|CZ_RULES_N2|CZ_RULES|Non Unique|MODEL_ID, START_MODEL_VERSION, NAME, DELETED_FLAG
FUSION|CZ_RULES_U1|CZ_RULES|Unique|RULE_ID, START_MODEL_VERSION
FUSION|CZ_RULE_TEMPLATES_U1|CZ_RULE_TEMPLATES|Unique|TEMPLATE_CODE, ORA_SEED_SET1
FUSION|CZ_RULE_TEMPLATES_U11|CZ_RULE_TEMPLATES|Unique|TEMPLATE_CODE, ORA_SEED_SET2
FUSION|CZ_RW_RULES_N1|CZ_RW_RULES_B|Non Unique|INVENTORY_ITEM_ID, ORGANIZATION_ID, NAME, DELETED_FLAG
FUSION|CZ_RW_RULES_U1|CZ_RW_RULES_B|Unique|RULE_ID
FUSION|CZ_SIGNATURES_U1|CZ_SIGNATURES|Unique|SIGNATURE_CODE, ORA_SEED_SET1
FUSION|CZ_SIGNATURES_U11|CZ_SIGNATURES|Unique|SIGNATURE_CODE, ORA_SEED_SET2
FUSION|CZ_SNAPSHOTS_N1|CZ_SNAPSHOTS|Non Unique|SNAPSHOT_TYPE, STATUS, DELETED_FLAG, LAST_RELEASE_DATE
FUSION|CZ_SNAPSHOTS_U1|CZ_SNAPSHOTS|Unique|SNAPSHOT_ID
FUSION|CZ_SNAPSHOTS_U2|CZ_SNAPSHOTS|Unique|"SNAPSHOT_TYPE, PK1_VALUE, DECODE(""PK2_VALUE"", NULL, -1, ""PK2_VALUE"")"
FUSION|CZ_SS_ITEM_CLASSES_B_U1|CZ_SS_ITEM_CLASSES_B|Unique|ITEM_CLASS_ID, PRODUCTION_FLAG
FUSION|CZ_SS_ITEM_CLASSES_B_U2|CZ_SS_ITEM_CLASSES_B|Unique|ITEM_CLASS_CODE, PRODUCTION_FLAG
FUSION|CZ_SS_ITEM_CLASSES_B_U3|CZ_SS_ITEM_CLASSES_B|Unique|PARENT_ITEM_CLASS_ID, ITEM_CLASS_ID, PRODUCTION_FLAG
FUSION|CZ_SS_ITEM_CLASSES_TL_N1|CZ_SS_ITEM_CLASSES_TL|Non Unique|"UPPER(""ITEM_CLASS_NAME"")"
FUSION|CZ_SS_ITEM_CLASSES_TL_N2|CZ_SS_ITEM_CLASSES_TL|Non Unique|"UPPER(""DESCRIPTION"")"
FUSION|CZ_SS_ITEM_CLASSES_TL_U1|CZ_SS_ITEM_CLASSES_TL|Unique|ITEM_CLASS_ID, PRODUCTION_FLAG, LANGUAGE
FUSION|CZ_SS_ITEM_CLASSES_TL_U2|CZ_SS_ITEM_CLASSES_TL|Unique|ITEM_CLASS_NAME, PRODUCTION_FLAG, LANGUAGE
FUSION|CZ_SS_ITEM_EFF_U1|CZ_SS_ITEM_EFF|Unique|INVENTORY_ITEM_ID, ORGANIZATION_ID, ATTRIBUTE_GROUP_CODE, ATTRIBUTE_CODE, START_DATE, PRODUCTION_FLAG
FUSION|CZ_SS_ITEMS_B_N1|CZ_SS_ITEMS_B|Non Unique|"UPPER(""ITEM_NUMBER"")"
FUSION|CZ_SS_ITEMS_B_N2|CZ_SS_ITEMS_B|Non Unique|ITEM_CATALOG_GROUP_ID
FUSION|CZ_SS_ITEMS_B_U1|CZ_SS_ITEMS_B|Unique|INVENTORY_ITEM_ID, ORGANIZATION_ID, PRODUCTION_FLAG, VERSION_START_DATE
FUSION|CZ_SS_TRANS_ATTRS_B_U1|CZ_SS_TRANS_ATTRS_B|Unique|TRANS_ATTR_ID, PRODUCTION_FLAG
FUSION|CZ_SS_TRANS_ATTRS_B_U2|CZ_SS_TRANS_ATTRS_B|Unique|INTERNAL_NAME, PRODUCTION_FLAG
FUSION|CZ_SS_TRANS_ATTRS_METADATA_N1|CZ_SS_TRANS_ATTRS_METADATA|Non Unique|TRANS_ATTR_ID, ITEM_CLASS_ID
FUSION|CZ_SS_TRANS_ATTRS_METADATA_U1|CZ_SS_TRANS_ATTRS_METADATA|Unique|TRANS_ATTR_METADATA_ID, PRODUCTION_FLAG
FUSION|CZ_SS_TRANS_ATTRS_METADATA_U2|CZ_SS_TRANS_ATTRS_METADATA|Unique|ITEM_CLASS_ID, TRANS_ATTR_ID, START_DATE, PRODUCTION_FLAG
FUSION|CZ_SS_TRANS_ATTRS_TL_U1|CZ_SS_TRANS_ATTRS_TL|Unique|TRANS_ATTR_ID, PRODUCTION_FLAG, LANGUAGE
FUSION|CZ_SS_TRANS_ITEM_EFF_B_U1|CZ_SS_TRANS_ITEM_EFF_B|Unique|INVENTORY_ITEM_ID, ORGANIZATION_ID, ATTRIBUTE_GROUP_CODE, ATTRIBUTE_CODE, START_DATE, PRODUCTION_FLAG
FUSION|CZ_SS_TRANS_ITEM_EFF_TL_U1|CZ_SS_TRANS_ITEM_EFF_TL|Unique|INVENTORY_ITEM_ID, ORGANIZATION_ID, ATTRIBUTE_GROUP_CODE, ATTRIBUTE_CODE, START_DATE, PRODUCTION_FLAG, LANGUAGE
