OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|COLUMNS
FUSION|PJS_RBS_ELEMENTS_CF_U1|PJS_RBS_ELEMENTS_CF|Unique|RBS_VERSION_ID, NODE_ID_LEVEL_0
FUSION|PJS_RBS_HEADER_N1|PJS_RBS_HEADER|Non Unique|PROJECT_ID
FUSION|PJS_RBS_HEADER_U1|PJS_RBS_HEADER|Unique|RBS_VERSION_ID, PROJECT_ID
FUSION|PJS_SUM_OLAP_MAXL_U1|PJS_SUM_OLAP_MAXL|Unique|QUERY_ID
FUSION|PJS_SUM_SCOPE_PROJECT_N1|PJS_SUM_SCOPE_PROJECT|Non Unique|WORKER_ID, PROJECT_ID
FUSION|PJS_SYSTEM_CONFIG_HIST_U1|PJS_SYSTEM_CONFIG_HIST|Unique|REQUEST_ID, RUN_TYPE, PARAMETERS, CREATION_DATE
FUSION|PJS_SYSTEM_PARAMETERS_U1|PJS_SYSTEM_PARAMETERS|Unique|NAME
FUSION|PJS_TIME_CAL_QTR_N1|PJS_TIME_CAL_QTR|Non Unique|CALENDAR_ID, CAL_QTR_ID
FUSION|PJS_TIME_CAL_QTR_U1|PJS_TIME_CAL_QTR|Unique|CAL_QTR_ID
FUSION|PJS_TIME_D_N2|PJS_TIME_D|Non Unique|CALENDAR_ID, CAL_PERIOD_NAME
FUSION|PJS_TIME_D_N3|PJS_TIME_D|Non Unique|CALENDAR_ID, CAL_PERIOD_START_DATE, CAL_PERIOD_END_DATE
FUSION|PJS_UDB_AR_AGING_DTLS_U1|PJS_UDB_AR_AGING_DTLS|Unique|PROJECT_ID, CONTRACT_ID, CUSTOMER_ID, INVOICE_ID
FUSION|PJS_UDB_AR_AGING_HDR_U1|PJS_UDB_AR_AGING_HDR|Unique|PROJECT_ID
FUSION|PJS_UDB_CHANGE_ORDER_DTLS_U1|PJS_UDB_CHANGE_ORDER_DTLS|Unique|RECORD_TYPE, PROJECT_ID, CHANGE_DOCUMENT_ID
FUSION|PJS_UDB_PROJECT_SCOPE_U1|PJS_UDB_PROJECT_SCOPE|Unique|WORKER_ID, PROJECT_ID
FUSION|PJS_UDB_PROJ_KPI_DTLS_U1|PJS_UDB_PROJ_KPI_DTLS|Unique|PROJECT_ID, RECORD_TYPE, OBJECT_RULE_ID
FUSION|PJS_UDB_PROJ_METRICS_U1|PJS_UDB_PROJ_METRICS|Unique|PROJECT_ID, CURRENCY_TYPE, CURRENCY_CODE
FUSION|PJS_UDB_RES_ALLOC_DTLS_N1|PJS_UDB_RES_ALLOC_DTLS|Non Unique|PROJECT_ID
FUSION|PJS_UDB_RES_ALLOC_DTLS_U1|PJS_UDB_RES_ALLOC_DTLS|Unique|RECORD_TYPE, PROJECT_ID, RESOURCE_ID
FUSION|PJS_UDB_RES_ASSIGN_U1|PJS_UDB_RES_ASSIGN|Unique|RECORD_TYPE, PROJECT_ID, ASSIGN_ID
FUSION|PJS_UDB_RUN_HIST_U1|PJS_UDB_RUN_HIST|Unique|REQUEST_ID, PARAMETERS
FUSION|PJS_UDB_SUBMITTED_INV_DTLS_U1|PJS_UDB_SUBMITTED_INV_DTLS|Unique|PROJECT_ID, RECORD_TYPE, INVOICE_ID
FUSION|PJS_UDB_TASK_DTLS_U1|PJS_UDB_TASK_DTLS|Unique|PROJECT_ID, PLAN_LINE_ID, PROJ_ELEMENT_ID
FUSION|PJS_UDB_TIMECARD_DTLS_U1|PJS_UDB_TIMECARD_DTLS|Unique|PROJECT_ID, RESOURCE_SOURCE_ID
FUSION|PJS_UDB_USER_SCOPE_U1|PJS_UDB_USER_SCOPE|Unique|WORKER_ID, USER_GUID
FUSION|PJS_UDB_USER_SETTINGS_U1|PJS_UDB_USER_SETTINGS|Unique|USER_GUID, INFOLET_CODE
FUSION|PJS_USER_PERSISTED_MEASURES_U1|PJS_USER_PERSISTED_MEASURES|Unique|USER_GUID, MEASURE_CODE
FUSION|PJS_USER_PREFERENCES_U1|PJS_USER_PREFERENCES|Unique|PREFERENCE_ID
FUSION|PJT_AGILE_DAILY_SNAPSHOT_U1|PJT_AGILE_DAILY_SNAPSHOT|Unique|AGILE_SNAPSHOT_ID, ENTERPRISE_ID
FUSION|PJT_BASELINES_B_N1|PJT_BASELINES_B|Non Unique|PROJECT_ID
FUSION|PJT_BASELINES_B_N2|PJT_BASELINES_B|Non Unique|PRIMARY_BASELINE_FLAG, PROJECT_ID
FUSION|PJT_BASELINES_B_U1|PJT_BASELINES_B|Unique|PLAN_VERSION_ID
FUSION|PJT_BASELINES_B_U3|PJT_BASELINES_B|Unique|BASELINE_ID
FUSION|PJT_BASELINES_TL_N1|PJT_BASELINES_TL|Non Unique|LANGUAGE, PROJECT_ID
FUSION|PJT_BASELINES_TL_U1|PJT_BASELINES_TL|Unique|PROJECT_ID, BASELINE_NAME, LANGUAGE
FUSION|PJT_BASELINES_TL_U4|PJT_BASELINES_TL|Unique|BASELINE_ID, LANGUAGE, PROJECT_ID
FUSION|PJT_CALENDAR_ACTIVITIES_B_U1|PJT_CALENDAR_ACTIVITIES_B|Unique|CALENDAR_ACTIVITY_ID
FUSION|PJT_CALENDAR_ACTIVITIES_TL_U1|PJT_CALENDAR_ACTIVITIES_TL|Unique|CALENDAR_ACTIVITY_ID, LANGUAGE
FUSION|PJT_CAL_INT_MESSAGES_U1|PJT_CAL_INT_MESSAGES|Unique|MESSAGE_ID
FUSION|PJT_COLUMN_INFO_B_U1|PJT_COLUMN_INFO_B|Unique|TABLE_NAME, COLUMN_NAME, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_COLUMN_INFO_B_U11|PJT_COLUMN_INFO_B|Unique|TABLE_NAME, COLUMN_NAME, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_COLUMN_INFO_TL_U1|PJT_COLUMN_INFO_TL|Unique|COLUMN_NAME, TABLE_NAME, LANGUAGE, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_COLUMN_INFO_TL_U11|PJT_COLUMN_INFO_TL|Unique|COLUMN_NAME, TABLE_NAME, LANGUAGE, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_COLUMN_LKP_VAL_B_U1|PJT_COLUMN_LKP_VALUES_B|Unique|CODE_VALUE_ID
FUSION|PJT_COLUMN_LKP_VAL_TL_U1|PJT_COLUMN_LKP_VALUES_TL|Unique|CODE_VALUE_ID, LANGUAGE
FUSION|PJT_COLUMN_MAP_B_U1|PJT_COLUMN_MAP_B|Unique|COLUMN_MAP_ID
FUSION|PJT_COLUMN_MAP_B_U2|PJT_COLUMN_MAP_B|Unique|TABLE_NAME, COLUMN_NAME, PROJECT_ID, ENTERPRISE_ID
FUSION|PJT_DISPLAY_OPTIONS_B_U1|PJT_DISPLAY_OPTIONS_B|Unique|DISPLAY_ID, ORA_SEED_SET1
FUSION|PJT_DISPLAY_OPTIONS_B_U11|PJT_DISPLAY_OPTIONS_B|Unique|DISPLAY_ID, ORA_SEED_SET2
FUSION|PJT_ERROR_MESSAGES_U1|PJT_ERROR_MESSAGES|Unique|MESSAGE_ID
FUSION|PJT_GATE_APPROVERS_B_N1|PJT_GATE_APPROVERS_B|Non Unique|GATE_ELEMENT_ID, APPROVAL_STATUS
FUSION|PJT_GATE_APPROVERS_B_N2|PJT_GATE_APPROVERS_B|Non Unique|PROJECT_ID
FUSION|PJT_GATE_APPROVERS_B_U1|PJT_GATE_APPROVERS_B|Unique|APPROVAL_ID
FUSION|PJT_GATE_APPROVERS_B_U2|PJT_GATE_APPROVERS_B|Unique|GATE_ELEMENT_ID, APPROVAL_RESOURCE_ID
FUSION|PJT_GATE_APPROVERS_TL_U1|PJT_GATE_APPROVERS_TL|Unique|APPROVAL_ID, LANGUAGE
FUSION|PJT_GATE_STATUSES_B_N1|PJT_GATE_STATUSES_B|Non Unique|GATE_SYSTEM_STATUS_CODE
FUSION|PJT_GATE_STATUSES_B_U1|PJT_GATE_STATUSES_B|Unique|GATE_STATUS_CODE, ORA_SEED_SET1
FUSION|PJT_GATE_STATUSES_B_U11|PJT_GATE_STATUSES_B|Unique|GATE_STATUS_CODE, ORA_SEED_SET2
FUSION|PJT_GATE_STATUSES_TL_U1|PJT_GATE_STATUSES_TL|Unique|GATE_STATUS_CODE, LANGUAGE, ORA_SEED_SET1
FUSION|PJT_GATE_STATUSES_TL_U11|PJT_GATE_STATUSES_TL|Unique|GATE_STATUS_CODE, LANGUAGE, ORA_SEED_SET2
FUSION|PJT_INT_ATTRIBUTE_PK|PJT_INT_ATTRIBUTE|Unique|ATR_CODE, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_INT_ATTRIBUTE_PK1|PJT_INT_ATTRIBUTE|Unique|ATR_CODE, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_INT_ATTRIBUTE_MAPPING_PK|PJT_INT_ATTRIBUTE_MAPPING|Unique|ATRM_MAPPING_ID, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_INT_ATTRIBUTE_MAPPING_PK1|PJT_INT_ATTRIBUTE_MAPPING|Unique|ATRM_MAPPING_ID, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_INT_OPTION_VALUE_PK|PJT_INT_OPTION_VALUE|Unique|OPTV_ID, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_INT_OPTION_VALUE_PK1|PJT_INT_OPTION_VALUE|Unique|OPTV_ID, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_INT_SYNC_RULE_B_PK|PJT_INT_SYNC_RULE_B|Unique|SRLB_RULE_ID, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_INT_SYNC_RULE_B_PK1|PJT_INT_SYNC_RULE_B|Unique|SRLB_RULE_ID, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_INT_SYNC_RULE_DETAIL_U1|PJT_INT_SYNC_RULE_DETAIL|Unique|SRD_RULE_DETAIL_ID, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_INT_SYNC_RULE_DETAIL_U11|PJT_INT_SYNC_RULE_DETAIL|Unique|SRD_RULE_DETAIL_ID, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_INT_SYNC_RULE_TL_U1|PJT_INT_SYNC_RULE_TL|Unique|SRLB_RULE_ID, LANGUAGE, ENTERPRISE_ID, ORA_SEED_SET1
FUSION|PJT_INT_SYNC_RULE_TL_U11|PJT_INT_SYNC_RULE_TL|Unique|SRLB_RULE_ID, LANGUAGE, ENTERPRISE_ID, ORA_SEED_SET2
FUSION|PJT_INT_TRANSFER_PK|PJT_INT_TRANSFER|Unique|TFR_ID, ENTERPRISE_ID
FUSION|PJT_JEDI_CUSTOM_OBJECT_U1|PJT_JEDI_CUSTOM_OBJECT|Unique|ENTERPRISE_ID, ID
FUSION|PJT_JEDI_CUSTOM_OBJECT_X01|PJT_JEDI_CUSTOM_OBJECT|Non Unique|EXTN_ATTRIBUTE_NUMBER001
FUSION|PJT_JEDI_CUSTOM_OBJECT_X02|PJT_JEDI_CUSTOM_OBJECT|Non Unique|EXTN_ATTRIBUTE_NUMBER002
FUSION|PJT_JEDI_CUSTOM_OBJECT_X03|PJT_JEDI_CUSTOM_OBJECT|Non Unique|EXTN_ATTRIBUTE_NUMBER003
FUSION|PJT_JEDI_CUSTOM_OBJECT_X04|PJT_JEDI_CUSTOM_OBJECT|Non Unique|EXTN_ATTRIBUTE_CHAR001
FUSION|PJT_JEDI_CUSTOM_OBJECT_X05|PJT_JEDI_CUSTOM_OBJECT|Non Unique|EXTN_ATTRIBUTE_CHAR002
FUSION|PJT_MESSAGE_TOKENS_U1|PJT_MESSAGE_TOKENS|Unique|MESSAGE_TOKEN_ID
FUSION|PJT_MRU_ATTRIBUTES_U1|PJT_MRU_ATTRIBUTES|Unique|CONTEXT, RESOURCE_ID
FUSION|PJT_PRJ_ENETRPRISE_RES_B_U1|PJT_PRJ_ENTERPRISE_RESOURCE_B|Unique|RESOURCE_ID, ORA_SEED_SET1
FUSION|PJT_PRJ_ENETRPRISE_RES_B_U11|PJT_PRJ_ENTERPRISE_RESOURCE_B|Unique|RESOURCE_ID, ORA_SEED_SET2
FUSION|PJT_PRJ_ENTERPRISE_RES_B_N1|PJT_PRJ_ENTERPRISE_RESOURCE_B|Non Unique|PERSON_ID, PROJECT_ROLE_ID
FUSION|PJT_PRJ_ENTERPRISE_RES_B_N3|PJT_PRJ_ENTERPRISE_RESOURCE_B|Non Unique|"UPPER(""EMAIL"")"
FUSION|PJT_PRJ_ENT_RES_B_N2|PJT_PRJ_ENTERPRISE_RESOURCE_B|Non Unique|RESUME_CONTENT
FUSION|PJT_PRJ_ENT_RES_TL_N1|PJT_PRJ_ENTERPRISE_RESOURCE_TL|Non Unique|DISPLAY_NAME
FUSION|PJT_PRJ_ENT_RES_TL_N2|PJT_PRJ_ENTERPRISE_RESOURCE_TL|Non Unique|"UPPER(""DISPLAY_NAME"")"
FUSION|PJT_PRJ_ENT_RES_TL_U1|PJT_PRJ_ENTERPRISE_RESOURCE_TL|Unique|RESOURCE_ID, LANGUAGE, ORA_SEED_SET1
FUSION|PJT_PRJ_ENT_RES_TL_U11|PJT_PRJ_ENTERPRISE_RESOURCE_TL|Unique|RESOURCE_ID, LANGUAGE, ORA_SEED_SET2
FUSION|PJT_PRJ_ENT_RES_IMAGE_N1|PJT_PRJ_ENT_RESOURCE_IMAGES|Non Unique|RESOURCE_ID
FUSION|PJT_PRJ_ENT_RES_IMAGE_U1|PJT_PRJ_ENT_RESOURCE_IMAGES|Unique|IMAGE_ID
FUSION|PJT_PRODUCT_B_U1|PJT_PRODUCT_B|Unique|PRODUCT_ID
FUSION|PJT_PRODUCT_B_U2|PJT_PRODUCT_B|Unique|PRODUCT_CODE, ENTERPRISE_ID
FUSION|PJT_PRODUCT_FAMILY_B_U1|PJT_PRODUCT_FAMILY_B|Unique|PRODUCT_FAMILY_ID
FUSION|PJT_PRODUCT_FAMILY_B_U2|PJT_PRODUCT_FAMILY_B|Unique|ENTERPRISE_ID, PRODUCT_FAMILY_CODE
