OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|COLUMNS
FUSION|PON_REQ_SECTIONS_INT_U1|PON_REQUIREMENT_SECTIONS_INT|Unique|BATCH_ID, SECTION_ID
FUSION|PON_REQUIREMENTS_INT_U1|PON_REQUIREMENTS_INT|Unique|BATCH_ID, REQUIREMENT_ID
FUSION|PON_SCORING_TEAM_MEMBERS_U1|PON_SCORING_TEAM_MEMBERS|Unique|AUCTION_HEADER_ID, TEAM_ID, PERSON_ID
FUSION|PON_SCORING_TEAMS_U1|PON_SCORING_TEAMS|Unique|AUCTION_HEADER_ID, TEAM_ID
FUSION|PON_SELLER_AUC_BID_HEADE_N1|PON_SELLER_AUC_BID_HEADERS|Non Unique|SELLER_AUCTION_HEADER_ID
FUSION|PON_SELLER_AUC_BID_HEADE_U1|PON_SELLER_AUC_BID_HEADERS|Unique|BID_NUMBER
FUSION|PON_SELLER_AUC_BID_LINES_U1|PON_SELLER_AUC_BID_LINES|Unique|BID_NUMBER, LINE_ID
FUSION|PON_SELLER_AUCTION_BIDDERS_U2|PON_SELLER_AUCTION_BIDDERS|Unique|BIDDER_ID
FUSION|PON_SELLER_AUCTION_BIDDE_N1|PON_SELLER_AUCTION_BIDDERS|Non Unique|TRADING_PARTNER_ID
FUSION|PON_SELLER_AUCTION_BIDDE_U1|PON_SELLER_AUCTION_BIDDERS|Unique|SELLER_AUCTION_HEADER_ID, BIDDER_ID
FUSION|PON_SELLER_AUC_HEADERS_N1|PON_SELLER_AUCTION_HEADERS|Non Unique|"UPPER(""AUCTION_STATUS"")"
FUSION|PON_SELLER_AUC_HEADERS_N2|PON_SELLER_AUCTION_HEADERS|Non Unique|"TRUNC(""OPEN_DATE"")"
FUSION|PON_SELLER_AUC_HEADERS_U1|PON_SELLER_AUCTION_HEADERS|Unique|SELLER_AUCTION_HEADER_ID
FUSION|PON_SELLER_AUC_HEADERS_U2|PON_SELLER_AUCTION_HEADERS|Unique|DOCUMENT_NUMBER, PRC_BU_ID
FUSION|PON_SELLER_AUCTION_LINES_U1|PON_SELLER_AUCTION_LINES|Unique|SELLER_AUCTION_HEADER_ID, LINE_ID
FUSION|PON_SUPPLIER_ACCESS_U1|PON_SUPPLIER_ACCESS|Unique|AUCTION_HEADER_ID_ORIG_AMEND, SUPPLIER_TRADING_PARTNER_ID, LOCK_DATE
FUSION|PON_SUPPLIER_ACTIVITIES_N1|PON_SUPPLIER_ACTIVITIES|Non Unique|AUCTION_HEADER_ID_ORIG_AMEND, TRADING_PARTNER_ID, AUCTION_HEADER_ID
FUSION|PON_SUPPLIER_ACTIVITIES_N2|PON_SUPPLIER_ACTIVITIES|Non Unique|TRADING_PARTNER_ID, LAST_ACTIVITY_TIME
FUSION|PON_SUPPLIER_ACTIVITIES_U1|PON_SUPPLIER_ACTIVITIES|Unique|AUCTION_HEADER_ID_ORIG_AMEND, TRADING_PARTNER_ID, TRADING_PARTNER_CONTACT_ID, LAST_ACTIVITY_TIME, SESSION_ID, LAST_ACTIVITY_CODE
FUSION|PON_SUPP_ACTIV_HEADER_U1|PON_SUPPLIER_ACTIVITIES_HEADER|Unique|AUCTION_HEADER_ID_ORIG_AMEND, TRADING_PARTNER_ID
FUSION|PON_SUPPLIER_ICF_VALUES_U1|PON_SUPPLIER_ICF_VALUES|Unique|SUPPLIER_ICF_ID
FUSION|PON_SUPPLIER_ICF_VALUES_U2|PON_SUPPLIER_ICF_VALUES|Unique|AUCTION_HEADER_ID, LINE_NUMBER, SUPPLIER_SEQUENCE, PRICE_ELEMENT_TYPE_ID
FUSION|PON_TEAM_BID_SCORES_N1|PON_TEAM_BID_SCORES|Non Unique|AUCTION_HEADER_ID
FUSION|PON_TEAM_BID_SCORES_U1|PON_TEAM_BID_SCORES|Unique|BID_NUMBER, PERSON_ID
FUSION|PON_TEAM_REQ_SCORES_U1|PON_TEAM_REQUIREMENT_SCORES|Unique|BID_NUMBER, REQUIREMENT_ID, PERSON_ID
FUSION|PON_TEMP_LOBS_U1|PON_TEMP_LOBS|Unique|TEMP_LOB_ID
FUSION|PON_THREAD_MESSAGES_N1|PON_THREAD_MESSAGES|Non Unique|THREAD_ID
FUSION|PON_THREAD_MESSAGES_N2|PON_THREAD_MESSAGES|Non Unique|PARENT_MESSAGE_ID
FUSION|PON_THREAD_MESSAGES_U1|PON_THREAD_MESSAGES|Unique|MESSAGE_ID
FUSION|PON_THREADS_N1|PON_THREADS|Non Unique|AUCTION_HEADER_ID
FUSION|PON_THREADS_U1|PON_THREADS|Unique|THREAD_ID
FUSION|PO_ONLINE_REPORT_TEXT_N1|PO_ONLINE_REPORT_TEXT|Non Unique|VERSION_ID
FUSION|PO_ONLINE_REPORT_TEXT_N2|PO_ONLINE_REPORT_TEXT|Non Unique|SEQUENCE, REQUEST_ID
FUSION|PO_ONLINE_REPORT_TEXT_U1|PO_ONLINE_REPORT_TEXT|Unique|ONLINE_REPORT_ID, SEQUENCE
FUSION|PO_PDOI_PROGRESS_U1|PO_PDOI_PROGRESS|Unique|PROGRESS_ID
FUSION|PO_PDOI_PROGRESS_U2|PO_PDOI_PROGRESS|Unique|PDOI_REQUEST_ID, SEQ_NUM
FUSION|POQ_AGGREGATE_REC_MAPPING_N1|POQ_AGGREGATE_REC_MAPPING|Non Unique|RESPONSE_REPOSITORY_ID
FUSION|POQ_AGGREGATE_REC_MAPPING_PK|POQ_AGGREGATE_REC_MAPPING|Unique|AGGREGATE_REC_MAPPING_ID
FUSION|POQ_ASSESSMENT_QUALS_N1|POQ_ASSESSMENT_QUALS|Non Unique|QUALIFICATION_ID
FUSION|POQ_ASSESSMENT_QUALS_PK|POQ_ASSESSMENT_QUALS|Unique|ASSESSMENT_QUAL_ID
FUSION|POQ_ASSESSMENT_QUALS_U1|POQ_ASSESSMENT_QUALS|Unique|INITIATIVE_ID, ASSESSMENT_ID, QUALIFICATION_ID
FUSION|POQ_ASSESSMENTS_N1|POQ_ASSESSMENTS|Non Unique|OWNER_ID
FUSION|POQ_ASSESSMENTS_N2|POQ_ASSESSMENTS|Non Unique|STATUS
FUSION|POQ_ASSESSMENTS_N3|POQ_ASSESSMENTS|Non Unique|SUPPLIER_ID
FUSION|POQ_ASSESSMENTS_N4|POQ_ASSESSMENTS|Non Unique|"UPPER(""ASSESSMENT_NAME"")"
FUSION|POQ_ASSESSMENTS_N5|POQ_ASSESSMENTS|Non Unique|ASSESSMENT_NAME, ASSESSMENT_OUTCOME
FUSION|POQ_ASSESSMENTS_N6|POQ_ASSESSMENTS|Non Unique|REQUEST_ID, MERGE_REQUEST_ID, SUPPLIER_ID, SUPPLIER_SITE_ID
FUSION|POQ_ASSESSMENTS_N7|POQ_ASSESSMENTS|Non Unique|REQUEST_ID, MERGE_REQUEST_ID
FUSION|POQ_ASSESSMENTS_PK|POQ_ASSESSMENTS|Unique|ASSESSMENT_ID
FUSION|POQ_ASSESSMENTS_U1|POQ_ASSESSMENTS|Unique|PRC_BU_ID, ASSESSMENT_NUMBER
FUSION|POQ_AUTO_ERROR_ATTRIBUTES_F1|POQ_AUTO_ERROR_ATTRIBUTES|Non Unique|AUTOMATION_ERROR_ID
FUSION|POQ_AUTO_ERROR_ATTRIBUTES_PK|POQ_AUTO_ERROR_ATTRIBUTES|Unique|AUTO_ERROR_ATTR_ID
FUSION|POQ_AUTOMATION_ERRORS_N1|POQ_AUTOMATION_ERRORS|Non Unique|PRC_BU_ID, ERROR_TIMESTAMP
FUSION|POQ_AUTOMATION_ERRORS_PK|POQ_AUTOMATION_ERRORS|Unique|AUTOMATION_ERROR_ID
FUSION|POQ_AUTOMATION_ERRORS_U1|POQ_AUTOMATION_ERRORS|Unique|ERROR_NUMBER
FUSION|POQ_EVALUATION_TEAM_PK|POQ_EVALUATION_TEAM|Unique|EVALUATION_TEAM_ID
FUSION|POQ_EVALUATION_TEAM_U1|POQ_EVALUATION_TEAM|Unique|INITIATIVE_ID, TEAM_MEMBER_ID
FUSION|POQ_INITIATIVES_N1|POQ_INITIATIVES|Non Unique|"UPPER(""TITLE"")"
FUSION|POQ_INITIATIVES_N2|POQ_INITIATIVES|Non Unique|STATUS, OWNER_ID, PRC_BU_ID, LAUNCH_DATE
FUSION|POQ_INITIATIVES_N3|POQ_INITIATIVES|Non Unique|OWNER_ID
FUSION|POQ_INITIATIVES_N4|POQ_INITIATIVES|Non Unique|"UPPER(""INITIATIVE_NUMBER"")"
FUSION|POQ_INITIATIVES_N5|POQ_INITIATIVES|Non Unique|INITIATIVE_NUMBER, PRC_BU_ID, INITIATIVE_USAGE_CODE
FUSION|POQ_INITIATIVES_PK|POQ_INITIATIVES|Unique|INITIATIVE_ID
FUSION|POQ_INITIATIVES_U1|POQ_INITIATIVES|Unique|INITIATIVE_NUMBER, PRC_BU_ID
FUSION|POQ_INITIATIVE_SUPPLIERS_PK|POQ_INITIATIVE_SUPPLIERS|Unique|INIT_SUPPLIER_ID
FUSION|POQ_INITIATIVE_SUPPLIERS_U1|POQ_INITIATIVE_SUPPLIERS|Unique|INITIATIVE_ID, SUPPLIER_ID, SUPPLIER_SITE_ID
FUSION|POQ_INIT_MULTI_RESPONDERS_N1|POQ_INIT_MULTI_RESPONDERS|Non Unique|INITIATIVE_ID, INIT_SUPPLIER_ID
FUSION|POQ_INIT_MULTI_RESPONDERS_PK|POQ_INIT_MULTI_RESPONDERS|Unique|INIT_MULTI_RESPONDER_ID
FUSION|POQ_INIT_QUAL_AREAS_PK|POQ_INIT_QUAL_AREAS|Unique|INIT_QUAL_AREA_ID
FUSION|POQ_INIT_QUAL_AREAS_U1|POQ_INIT_QUAL_AREAS|Unique|INITIATIVE_ID, QUAL_AREA_ID
FUSION|POQ_QNAIRE_RULE_ENTITY_PK|POQ_QNAIRE_RULE_ENTITY|Unique|QUESTNAIRE_RULE_ENTITY_ID
FUSION|POQ_QNAIRE_RULE_ENTITY_U1|POQ_QNAIRE_RULE_ENTITY|Unique|QUESTNAIRE_RULE_ID, DISPLAY_SEQUENCE
FUSION|POQ_QNAIRE_RULES_PK|POQ_QNAIRE_RULES|Unique|QUESTNAIRE_RULE_ID
FUSION|POQ_QNAIRE_RULES_U1|POQ_QNAIRE_RULES|Unique|QUESTNAIRE_ID, DISPLAY_SEQUENCE
FUSION|POQ_QUAL_AREA_BU_ACCESSES_PK|POQ_QUAL_AREA_BU_ACCESSES|Unique|QUAL_AREA_BU_ACCESS_ID
FUSION|POQ_QUAL_AREA_BU_ACCESSES_U1|POQ_QUAL_AREA_BU_ACCESSES|Unique|QUAL_AREA_ID, PRC_BU_ID
FUSION|POQ_QUAL_AREA_OUTCOMES_PK|POQ_QUAL_AREA_OUTCOMES|Unique|QUAL_AREA_OUTCOME_ID
FUSION|POQ_QUAL_AREA_OUTCOMES_U1|POQ_QUAL_AREA_OUTCOMES|Unique|QUAL_AREA_ID, DISPLAY_SEQUENCE, ACTIVE_FLAG
FUSION|POQ_QUAL_AREA_OUTCOMES_U2|POQ_QUAL_AREA_OUTCOMES|Unique|"QUAL_AREA_ID, UPPER(""OUTCOME_NAME"")"
FUSION|POQ_QUAL_AREA_QUESTIONS_PK|POQ_QUAL_AREA_QUESTIONS|Unique|QUAL_AREA_QUESTION_ID
FUSION|POQ_QUAL_AREA_QUESTIONS_U1|POQ_QUAL_AREA_QUESTIONS|Unique|QUAL_AREA_ID, QUESTION_ID
FUSION|POQ_QUAL_AREA_QUESTIONS_U2|POQ_QUAL_AREA_QUESTIONS|Unique|QUAL_AREA_ID, DISPLAY_SEQUENCE
FUSION|POQ_QUAL_AREAS_B_N1|POQ_QUAL_AREAS_B|Non Unique|ORIGINAL_QUAL_AREA_ID
FUSION|POQ_QUAL_AREAS_B_N2|POQ_QUAL_AREAS_B|Non Unique|"UPPER(""QUAL_AREA_NAME""), PRC_BU_ID, REVISION_NUMBER, QUAL_AREA_USAGE_CODE"
FUSION|POQ_QUAL_AREAS_B_PK|POQ_QUAL_AREAS_B|Unique|QUAL_AREA_ID
FUSION|POQ_QUAL_AREAS_B_U1|POQ_QUAL_AREAS_B|Unique|"UPPER(""QUAL_AREA_NAME""), PRC_BU_ID, REVISION_NUMBER"
FUSION|POQ_QUAL_AREAS_TL_PK|POQ_QUAL_AREAS_TL|Unique|QUAL_AREA_ID, LANGUAGE
FUSION|POQ_QUALIFICATION_OPTIONS_PK|POQ_QUALIFICATION_OPTIONS|Unique|QUALIFICATION_OPTION_ID, ORA_SEED_SET1
FUSION|POQ_QUALIFICATION_OPTIONS_PK1|POQ_QUALIFICATION_OPTIONS|Unique|QUALIFICATION_OPTION_ID, ORA_SEED_SET2
FUSION|POQ_QUALIFICATIONS_N1|POQ_QUALIFICATIONS|Non Unique|"UPPER(""QUALIFICATION_NAME"")"
FUSION|POQ_QUALIFICATIONS_N2|POQ_QUALIFICATIONS|Non Unique|OWNER_ID
FUSION|POQ_QUALIFICATIONS_N3|POQ_QUALIFICATIONS|Non Unique|STATUS
FUSION|POQ_QUALIFICATIONS_N4|POQ_QUALIFICATIONS|Non Unique|SUPPLIER_ID
FUSION|POQ_QUALIFICATIONS_N5|POQ_QUALIFICATIONS|Non Unique|QUALIFICATION_NAME, QUALIFICATION_OUTCOME
FUSION|POQ_QUALIFICATIONS_N6|POQ_QUALIFICATIONS|Non Unique|REQUEST_ID, MERGE_REQUEST_ID, SUPPLIER_ID, SUPPLIER_SITE_ID
FUSION|POQ_QUALIFICATIONS_N7|POQ_QUALIFICATIONS|Non Unique|REQUEST_ID, MERGE_REQUEST_ID
FUSION|POQ_QUALIFICATIONS_N8|POQ_QUALIFICATIONS|Non Unique|INITIATIVE_ID, SUPPLIER_ID, STATUS
FUSION|POQ_QUALIFICATIONS_N9|POQ_QUALIFICATIONS|Non Unique|"PRC_BU_ID, SUPPLIER_ID, NVL(""SUPPLIER_SITE_ID"",(-1)), STATUS"
FUSION|POQ_QUALIFICATIONS_PK|POQ_QUALIFICATIONS|Unique|QUALIFICATION_ID
FUSION|POQ_QUALIFICATIONS_U1|POQ_QUALIFICATIONS|Unique|PRC_BU_ID, QUALIFICATION_NUMBER
FUSION|POQ_QUAL_MODEL_AREAS_PK|POQ_QUAL_MODEL_AREAS|Unique|QUAL_MODEL_AREA_ID
FUSION|POQ_QUAL_MODEL_AREAS_U1|POQ_QUAL_MODEL_AREAS|Unique|QUAL_MODEL_ID, QUAL_AREA_ID
FUSION|POQ_QUAL_MODEL_AREAS_U2|POQ_QUAL_MODEL_AREAS|Unique|QUAL_MODEL_ID, DISPLAY_SEQUENCE
FUSION|POQ_QUAL_MODEL_BU_ACCESSES_PK|POQ_QUAL_MODEL_BU_ACCESSES|Unique|QUAL_MODEL_BU_ACCESS_ID
FUSION|POQ_QUAL_MODEL_BU_ACCESSES_U1|POQ_QUAL_MODEL_BU_ACCESSES|Unique|QUAL_MODEL_ID, PRC_BU_ID
FUSION|POQ_QUAL_MODEL_OUTCOMES_PK|POQ_QUAL_MODEL_OUTCOMES|Unique|QUAL_MODEL_OUTCOME_ID
FUSION|POQ_QUAL_MODEL_OUTCOMES_U1|POQ_QUAL_MODEL_OUTCOMES|Unique|QUAL_MODEL_ID, DISPLAY_SEQUENCE
FUSION|POQ_QUAL_MODEL_OUTCOMES_U2|POQ_QUAL_MODEL_OUTCOMES|Unique|"QUAL_MODEL_ID, UPPER(""OUTCOME_NAME"")"
FUSION|POQ_QUAL_MODELS_N1|POQ_QUAL_MODELS|Non Unique|ORIGINAL_QUAL_MODEL_ID
FUSION|POQ_QUAL_MODELS_N2|POQ_QUAL_MODELS|Non Unique|"UPPER(""QUAL_MODEL_NAME""), PRC_BU_ID, REVISION_NUMBER, QUAL_MODEL_USAGE_CODE"
FUSION|POQ_QUAL_MODELS_PK|POQ_QUAL_MODELS|Unique|QUAL_MODEL_ID
FUSION|POQ_QUAL_MODELS_U1|POQ_QUAL_MODELS|Unique|"UPPER(""QUAL_MODEL_NAME""), PRC_BU_ID, REVISION_NUMBER"
FUSION|POQ_QUAL_RESPONSES_N1|POQ_QUAL_RESPONSES|Non Unique|RESPONSE_REPOSITORY_ID
FUSION|POQ_QUAL_RESPONSES_PK|POQ_QUAL_RESPONSES|Unique|QUAL_RESPONSE_ID
FUSION|POQ_QUAL_RESPONSES_U1|POQ_QUAL_RESPONSES|Unique|QUALIFICATION_ID, QUESTION_ID
FUSION|POQ_QUES_ACC_RESPONSES_B_N1|POQ_QUES_ACC_RESPONSES_B|Non Unique|QUESTION_ID, ATTRIBUTE_ID
FUSION|POQ_QUES_ACC_RESPONSES_B_PK|POQ_QUES_ACC_RESPONSES_B|Unique|ACC_RESPONSE_ID
FUSION|POQ_QUESTION_BRANCHES_F1|POQ_QUESTION_BRANCHES|Non Unique|BRANCH_TO_QUESTION_ID
FUSION|POQ_QUESTION_BRANCHES_PK|POQ_QUESTION_BRANCHES|Unique|QUESTION_BRANCH_ID
FUSION|POQ_QUESTION_BRANCHES_U1|POQ_QUESTION_BRANCHES|Unique|ACC_RESPONSE_ID, DISPLAY_SEQUENCE
FUSION|POQ_QUESTIONS_B_N1|POQ_QUESTIONS_B|Non Unique|ORIGINAL_QUESTION_ID
FUSION|POQ_QUESTIONS_B_N2|POQ_QUESTIONS_B|Non Unique|"UPPER(""QUESTION_NAME""), REVISION_NUMBER, QUESTION_USAGE_CODE"
FUSION|POQ_QUESTIONS_B_PK|POQ_QUESTIONS_B|Unique|QUESTION_ID
FUSION|POQ_QUESTIONS_B_U1|POQ_QUESTIONS_B|Unique|"UPPER(""QUESTION_NAME""), REVISION_NUMBER"
FUSION|POQ_QUESTION_SCORES_F1|POQ_QUESTION_SCORES|Non Unique|QUESTION_ID
FUSION|POQ_QUESTION_SCORES_PK|POQ_QUESTION_SCORES|Unique|QUESTION_SCORE_ID
FUSION|POQ_QUESTIONS_TL_PK|POQ_QUESTIONS_TL|Unique|QUESTION_ID, LANGUAGE
FUSION|POQ_QUESTNAIRE_ACC_RESPS_PK|POQ_QUESTNAIRE_ACC_RESPS|Unique|QUESTNAIRE_ACC_RESPONSE_ID
FUSION|POQ_QUESTNAIRE_ACC_RESPS_U1|POQ_QUESTNAIRE_ACC_RESPS|Unique|QUESTNAIRE_ID, QUESTION_ID, DISPLAY_SEQUENCE
FUSION|POQ_QUESTNAIRE_QUESTIONS_F1|POQ_QUESTNAIRE_QUESTIONS|Non Unique|QUESTNAIRE_ID
FUSION|POQ_QUESTNAIRE_QUESTIONS_F2|POQ_QUESTNAIRE_QUESTIONS|Non Unique|QUESTNAIRE_SECTION_ID
FUSION|POQ_QUESTNAIRE_QUESTIONS_N1|POQ_QUESTNAIRE_QUESTIONS|Non Unique|QUESTNAIRE_SECTION_ID, QUESTION_ID
FUSION|POQ_QUESTNAIRE_QUESTIONS_PK|POQ_QUESTNAIRE_QUESTIONS|Unique|QUESTNAIRE_QUESTION_ID
FUSION|POQ_QUESTNAIRE_RESP_HDRS_N1|POQ_QUESTNAIRE_RESP_HEADERS|Non Unique|RESPONSE_STATUS
FUSION|POQ_QUESTNAIRE_RESP_HDRS_N2|POQ_QUESTNAIRE_RESP_HEADERS|Non Unique|SUPPLIER_ID
FUSION|POQ_QUESTNAIRE_RESP_HDRS_N3|POQ_QUESTNAIRE_RESP_HEADERS|Non Unique|INITIATIVE_ID, SUPPLIER_ID, RESPONSE_STATUS
FUSION|POQ_QUESTNAIRE_RESP_HDRS_N4|POQ_QUESTNAIRE_RESP_HEADERS|Non Unique|QUESTNAIRE_ID, SUPPLIER_ID, SUPPLIER_SITE_ID, INTERNAL_RESPONDENT_ID
FUSION|POQ_QUESTNAIRE_RESP_HDRS_U2|POQ_QUESTNAIRE_RESP_HEADERS|Unique|SUPPLIER_REG_ID
FUSION|POQ_QUESTNAIRE_RESP_HEADERS_PK|POQ_QUESTNAIRE_RESP_HEADERS|Unique|QUESTNAIRE_RESP_HEADER_ID
FUSION|POQ_QUESTNAIRE_RESP_HEADERS_U1|POQ_QUESTNAIRE_RESP_HEADERS|Unique|QUESTNAIRE_ID, SUPPLIER_ID, SUPPLIER_SITE_ID
FUSION|POQ_QUESTNAIRE_RESPONSES_F1|POQ_QUESTNAIRE_RESPONSES|Non Unique|QUESTNAIRE_RESP_SECTION_ID
FUSION|POQ_QUESTNAIRE_RESPONSES_N1|POQ_QUESTNAIRE_RESPONSES|Non Unique|QUESTION_ID
FUSION|POQ_QUESTNAIRE_RESPONSES_PK|POQ_QUESTNAIRE_RESPONSES|Unique|QUESTNAIRE_RESPONSE_ID
FUSION|POQ_QUESTNAIRE_RESPONSES_U1|POQ_QUESTNAIRE_RESPONSES|Unique|QUESTNAIRE_RESP_HEADER_ID, QUESTNAIRE_QUESTION_ID
FUSION|POQ_QUESTNAIRE_RESP_SECTS_PK|POQ_QUESTNAIRE_RESP_SECTIONS|Unique|QUESTNAIRE_RESP_SECTION_ID
FUSION|POQ_QUESTN_RESP_SECTS_U1|POQ_QUESTNAIRE_RESP_SECTIONS|Unique|QUESTNAIRE_RESP_HEADER_ID, QUESTNAIRE_SECTION_ID
FUSION|POQ_QUESTNAIRE_RESP_VALUES_N1|POQ_QUESTNAIRE_RESP_VALUES|Non Unique|QUESTNAIRE_RESPONSE_ID, ACC_RESPONSE_ID
FUSION|POQ_QUESTNAIRE_RESP_VALUES_PK|POQ_QUESTNAIRE_RESP_VALUES|Unique|QUESTNAIRE_RESP_VALUE_ID
FUSION|POQ_QUESTNAIRES_B_N2|POQ_QUESTNAIRES_B|Non Unique|"TRUNC(""DUE_DATE"")"
FUSION|POQ_QUESTNAIRES_B_PK|POQ_QUESTNAIRES_B|Unique|QUESTNAIRE_ID
FUSION|POQ_QUESTNAIRE_SECTIONS_B_F1|POQ_QUESTNAIRE_SECTIONS_B|Non Unique|QUESTNAIRE_ID
FUSION|POQ_QUESTNAIRE_SECTIONS_B_PK|POQ_QUESTNAIRE_SECTIONS_B|Unique|QUESTNAIRE_SECTION_ID
FUSION|POQ_QUESTNAIRE_SECTIONS_TL_PK|POQ_QUESTNAIRE_SECTIONS_TL|Unique|QUESTNAIRE_SECTION_ID, LANGUAGE
FUSION|POQ_QUESTNAIRES_TL_N1|POQ_QUESTNAIRES_TL|Non Unique|"UPPER(""QUESTNAIRE_TITLE"")"
FUSION|POQ_QUESTNAIRES_TL_PK|POQ_QUESTNAIRES_TL|Unique|QUESTNAIRE_ID, LANGUAGE
FUSION|POQ_RECENT_ACTIVITIES_N1|POQ_RECENT_ACTIVITIES|Non Unique|POQ_OBJECT_ID, POQ_OBJECT_TYPE
FUSION|POQ_RECENT_ACTIVITIES_PK|POQ_RECENT_ACTIVITIES|Unique|RECENT_ACTIVITY_ID
FUSION|POQ_RECENT_ACTIVITIES_U1|POQ_RECENT_ACTIVITIES|Unique|POQ_OBJECT_ID, ACTIVITY_TYPE, ACTIVITY_DATE
FUSION|POQ_REMOVED_QUESTIONS_N1|POQ_REMOVED_QUESTIONS|Non Unique|QUESTNAIRE_ID, QUESTION_ID
FUSION|POQ_REMOVED_QUESTIONS_U1|POQ_REMOVED_QUESTIONS|Unique|QUESTNAIRE_QUESTION_ID
FUSION|POQ_REPOS_SURVEY_RESPONSES_N1|POQ_REPOS_SURVEY_RESPONSES|Non Unique|QUESTION_ID, SUPPLIER_ID, INTERNAL_RESPONDENT_ID, SUPPLIER_SITE_ID
FUSION|POQ_REPOS_SURVEY_RESPONSES_PK|POQ_REPOS_SURVEY_RESPONSES|Unique|REPOS_SURVEY_RESPONSE_ID
FUSION|POQ_REPOS_SURVEY_RESP_VALS_N1|POQ_REPOS_SURVEY_RESP_VALUES|Non Unique|REPOS_SURVEY_RESPONSE_ID, ACC_RESPONSE_ID
FUSION|POQ_REPOS_SURVEY_RESP_VALS_PK|POQ_REPOS_SURVEY_RESP_VALUES|Unique|REPOS_SURVEY_RESP_VALUE_ID
FUSION|POQ_RESPONSE_REPOSITORY_N1|POQ_RESPONSE_REPOSITORY|Non Unique|QUESTION_ID, SUPPLIER_ID, RESPONSE_STATUS, SUPPLIER_SITE_ID
FUSION|POQ_RESPONSE_REPOSITORY_N2|POQ_RESPONSE_REPOSITORY|Non Unique|ORIGINAL_QUESTION_ID
FUSION|POQ_RESPONSE_REPOSITORY_N3|POQ_RESPONSE_REPOSITORY|Non Unique|DATA_SOURCE_ID, DATA_SOURCE_TYPE
FUSION|POQ_RESPONSE_REPOSITORY_N4|POQ_RESPONSE_REPOSITORY|Non Unique|REQUEST_ID, MERGE_REQUEST_ID
FUSION|POQ_RESPONSE_REPOSITORY_PK|POQ_RESPONSE_REPOSITORY|Unique|RESPONSE_REPOSITORY_ID
FUSION|POQ_RESPONSE_REPOSITORY_U1|POQ_RESPONSE_REPOSITORY|Unique|SUPPLIER_ID, SUPPLIER_SITE_ID, QUESTION_ID, FIRST_SUBMISSION_DATE
FUSION|POQ_RESP_REPOS_BUS_CLASS_PK|POQ_RESP_REPOS_BUS_CLASS|Unique|RESP_REPOS_BUS_CLASS_ID
FUSION|POQ_RESP_REPOS_BUS_CLASS_U1|POQ_RESP_REPOS_BUS_CLASS|Unique|RESPONSE_REPOSITORY_ID, CLASSIFICATION_ID
FUSION|POQ_RESP_REPOS_INT_N1|POQ_RESP_REPOS_INT|Non Unique|BATCH_ID
FUSION|POQ_RESP_REPOS_INT_N2|POQ_RESP_REPOS_INT|Non Unique|QUESTION_ID
FUSION|POQ_RESP_REPOS_INT_PK|POQ_RESP_REPOS_INT|Unique|RESP_REPOS_INTERFACE_ID
FUSION|POQ_RESP_REPOSITORY_VALUES_PK|POQ_RESP_REPOSITORY_VALUES|Unique|RESP_REPOSITORY_VALUE_ID
FUSION|POQ_RESP_REPOS_VALUES_N1|POQ_RESP_REPOSITORY_VALUES|Non Unique|RESPONSE_REPOSITORY_ID, ACC_RESPONSE_ID
FUSION|POQ_RESP_REPOS_VALUE_INT_N1|POQ_RESP_REPOS_VALUE_INT|Non Unique|RESP_REPOS_INTERFACE_ID
FUSION|POQ_RESP_REPOS_VALUE_INT_PK|POQ_RESP_REPOS_VALUE_INT|Unique|RESP_REPOS_VAL_INTERFACE_ID
FUSION|POQ_RULE_AREA_QUESTIONS_PK|POQ_RULE_AREA_QUESTIONS|Unique|RULE_AREA_QUESTION_ID
FUSION|POQ_RULE_AREA_QUESTIONS_U2|POQ_RULE_AREA_QUESTIONS|Unique|RULE_ID, DISPLAY_SEQUENCE, RULE_AREA_QUESTION_ID
FUSION|POQ_RULES_U1|POQ_RULES|Unique|RULE_ID
FUSION|POQ_RULES_U2|POQ_RULES|Unique|RULE_SET_ID, RULE_TYPE, DISPLAY_SEQUENCE, EVENT
FUSION|POQ_RULE_SET_BU_ASSIGNMENTS_PK|POQ_RULE_SET_BU_ASSIGNMENTS|Unique|RULE_SET_BU_ASSIGNMENT_ID
FUSION|POQ_RULE_SET_BU_ASSIGN_U1|POQ_RULE_SET_BU_ASSIGNMENTS|Unique|RULE_SET_ID, PRC_BU_ID
FUSION|POQ_RULE_SET_BU_EVENT_RULE_N1|POQ_RULE_SET_BU_EVENT_RULES|Non Unique|PRC_BU_ID, EVENT
FUSION|POQ_RULE_SET_BU_EVENT_RULE_U1|POQ_RULE_SET_BU_EVENT_RULES|Unique|BU_EVENT_RULE_ID
FUSION|POQ_RULE_SETS_B_PK|POQ_RULE_SETS_B|Unique|RULE_SET_ID
FUSION|POQ_RULE_SETS_B_U1|POQ_RULE_SETS_B|Unique|"UPPER(""RULE_SET_NAME"")"
FUSION|POQ_RULE_SETS_TL_PK|POQ_RULE_SETS_TL|Unique|RULE_SET_ID, LANGUAGE
FUSION|POQ_SUPPLIER_ATTRIBUTES_B_PK|POQ_SUPPLIER_ATTRIBUTES_B|Unique|SUPPLIER_ATTRIBUTE_CODE, ORA_SEED_SET1
